2026-06-23 12:30:36.338 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:05.086 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:05.115 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:05.779 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:05.781 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:05.809 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:06.542 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:06.571 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:06.577 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:09.214 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:10.004 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:10.013 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:10.109 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:10.192 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:12.581 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:12.585 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:13.481 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:13.499 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:14.199 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:15.617 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:55:15.656 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:03.277 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:03.326 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:03.444 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:04.015 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:04.709 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:05.459 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:06.201 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:06.905 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:07.602 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:57:08.303 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:56.902 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:56.906 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:56.911 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:56.931 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:57.846 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 11:59:58.949 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:51.833 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:52.415 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:53.100 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:53.805 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:54.479 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:55.155 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:55.833 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:01:56.506 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:17:25.607 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:17:25.610 | ERROR    | app.core.exception_handler:fallback_exception_handler:112 - Unhandled exception on GET /api/v1/alerts/: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 6a3b73741af9cd8cb89baf3a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
NoneType: None
2026-06-24 12:17:56.214 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:17:56.214 | ERROR    | app.core.exception_handler:fallback_exception_handler:112 - Unhandled exception on GET /api/v1/alerts/: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 6a3b73741af9cd8cb89baf3a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [Errno 11001] getaddrinfo failed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
NoneType: None
2026-06-24 12:20:24.753 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:22:13.691 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:22:13.694 | ERROR    | app.core.exception_handler:fallback_exception_handler:112 - Unhandled exception on GET /api/v1/alerts/: SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 6a3b73741af9cd8cb89baf3a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
NoneType: None
2026-06-24 12:23:18.452 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:23:18.455 | ERROR    | app.core.exception_handler:fallback_exception_handler:112 - Unhandled exception on GET /api/v1/alerts/: SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 6a3b73741af9cd8cb89baf3a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
NoneType: None
2026-06-24 12:25:35.156 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:25:35.157 | ERROR    | app.core.exception_handler:fallback_exception_handler:112 - Unhandled exception on GET /api/v1/alerts/: SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 6a3b73741af9cd8cb89baf3a, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-avt6f8r-shard-00-00.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-00.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-01.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-01.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-avt6f8r-shard-00-02.qarlknd.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-avt6f8r-shard-00-02.qarlknd.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1020) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
NoneType: None
2026-06-24 12:25:37.111 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
2026-06-24 12:25:37.112 | INFO     | app.middleware.logging_middleware:dispatch:59 - request_completed
